Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TM","Detailed trade matrix","68","France","137","Mauritius","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","157","","Official data",""
"TM","Detailed trade matrix","68","France","270","Mayotte","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","96","","Official data",""
"TM","Detailed trade matrix","68","France","138","Mexico","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","5","","Official data",""
"TM","Detailed trade matrix","68","France","138","Mexico","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","16","","Official data",""
"TM","Detailed trade matrix","68","France","141","Mongolia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","143","Morocco","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","799","","Official data",""
"TM","Detailed trade matrix","68","France","143","Morocco","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","663","","Official data",""
"TM","Detailed trade matrix","68","France","28","Myanmar","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","149","Nepal","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","150","Netherlands","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","6660","","Official data",""
"TM","Detailed trade matrix","68","France","150","Netherlands","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","8201","","Official data",""
"TM","Detailed trade matrix","68","France","153","New Caledonia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","443","","Official data",""
"TM","Detailed trade matrix","68","France","153","New Caledonia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1037","","Official data",""
"TM","Detailed trade matrix","68","France","156","New Zealand","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","20","","Official data",""
"TM","Detailed trade matrix","68","France","156","New Zealand","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","15","","Official data",""
"TM","Detailed trade matrix","68","France","158","Niger","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","158","Niger","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","159","Nigeria","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","159","Nigeria","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","154","North Macedonia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","154","North Macedonia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","16","","Official data",""
"TM","Detailed trade matrix","68","France","162","Norway","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","3","","Official data",""
"TM","Detailed trade matrix","68","France","162","Norway","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","14","","Official data",""
"TM","Detailed trade matrix","68","France","221","Oman","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","3","","Official data",""
"TM","Detailed trade matrix","68","France","221","Oman","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","25","","Official data",""
"TM","Detailed trade matrix","68","France","166","Panama","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","166","Panama","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","168","Papua New Guinea","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","171","Philippines","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","171","Philippines","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","173","Poland","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","336","","Official data",""
"TM","Detailed trade matrix","68","France","173","Poland","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","248","","Official data",""
"TM","Detailed trade matrix","68","France","174","Portugal","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","789","","Official data",""
"TM","Detailed trade matrix","68","France","174","Portugal","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1041","","Official data",""
"TM","Detailed trade matrix","68","France","179","Qatar","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","10","","Official data",""
"TM","Detailed trade matrix","68","France","179","Qatar","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","243","","Official data",""
"TM","Detailed trade matrix","68","France","117","Republic of Korea","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","117","Republic of Korea","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","16","","Official data",""
"TM","Detailed trade matrix","68","France","146","Republic of Moldova","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","183","Romania","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","73","","Official data",""
"TM","Detailed trade matrix","68","France","183","Romania","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","27","","Official data",""
"TM","Detailed trade matrix","68","France","185","Russian Federation","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","704","","Official data",""
"TM","Detailed trade matrix","68","France","185","Russian Federation","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","4","","Official data",""
"TM","Detailed trade matrix","68","France","190","Saint Pierre and Miquelon","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","190","Saint Pierre and Miquelon","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","3","","Official data",""
"TM","Detailed trade matrix","68","France","194","Saudi Arabia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","687","","Official data",""
"TM","Detailed trade matrix","68","France","194","Saudi Arabia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","611","","Official data",""
"TM","Detailed trade matrix","68","France","195","Senegal","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","53","","Official data",""
"TM","Detailed trade matrix","68","France","195","Senegal","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","120","","Official data",""
"TM","Detailed trade matrix","68","France","272","Serbia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","43","","Official data",""
"TM","Detailed trade matrix","68","France","272","Serbia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","20","","Official data",""
"TM","Detailed trade matrix","68","France","196","Seychelles","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","18","","Official data",""
"TM","Detailed trade matrix","68","France","196","Seychelles","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","46","","Official data",""
"TM","Detailed trade matrix","68","France","200","Singapore","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","40","","Official data",""
"TM","Detailed trade matrix","68","France","200","Singapore","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","104","","Official data",""
"TM","Detailed trade matrix","68","France","199","Slovakia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","130","","Official data",""
"TM","Detailed trade matrix","68","France","199","Slovakia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","254","","Official data",""
"TM","Detailed trade matrix","68","France","198","Slovenia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","36","","Official data",""
"TM","Detailed trade matrix","68","France","198","Slovenia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","39","","Official data",""
"TM","Detailed trade matrix","68","France","202","South Africa","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","3","","Official data",""
"TM","Detailed trade matrix","68","France","202","South Africa","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","203","Spain","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","12700","","Official data",""
"TM","Detailed trade matrix","68","France","203","Spain","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","16697","","Official data",""
"TM","Detailed trade matrix","68","France","276","Sudan","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","3","","Official data",""
"TM","Detailed trade matrix","68","France","207","Suriname","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","12","","Official data",""
"TM","Detailed trade matrix","68","France","207","Suriname","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","34","","Official data",""
"TM","Detailed trade matrix","68","France","210","Sweden","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","1164","","Official data",""
"TM","Detailed trade matrix","68","France","210","Sweden","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","422","","Official data",""
"TM","Detailed trade matrix","68","France","211","Switzerland","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","928","","Official data",""
"TM","Detailed trade matrix","68","France","211","Switzerland","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","814","","Official data",""
"TM","Detailed trade matrix","68","France","216","Thailand","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","216","Thailand","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","20","","Official data",""
"TM","Detailed trade matrix","68","France","217","Togo","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","267","","Official data",""
"TM","Detailed trade matrix","68","France","217","Togo","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","75","","Official data",""
"TM","Detailed trade matrix","68","France","220","Trinidad and Tobago","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","18","","Official data",""
"TM","Detailed trade matrix","68","France","222","Tunisia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","3","","Official data",""
"TM","Detailed trade matrix","68","France","222","Tunisia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","7","","Official data",""
"TM","Detailed trade matrix","68","France","223","Turkey","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","44","","Official data",""
"TM","Detailed trade matrix","68","France","223","Turkey","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","27","","Official data",""
"TM","Detailed trade matrix","68","France","213","Turkmenistan","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","224","Turks and Caicos Islands","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","230","Ukraine","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","230","Ukraine","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","225","United Arab Emirates","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","79","","Official data",""
"TM","Detailed trade matrix","68","France","225","United Arab Emirates","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","278","","Official data",""
"TM","Detailed trade matrix","68","France","229","United Kingdom","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","13003","","Official data",""
"TM","Detailed trade matrix","68","France","229","United Kingdom","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","19485","","Official data",""
"TM","Detailed trade matrix","68","France","215","United Republic of Tanzania","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","51","","Official data",""
"TM","Detailed trade matrix","68","France","231","United States of America","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","231","United States of America","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","252","Unspecified Area","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","252","Unspecified Area","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","9","","Official data",""
"TM","Detailed trade matrix","68","France","234","Uruguay","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","234","Uruguay","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","7","","Official data",""
"TM","Detailed trade matrix","68","France","155","Vanuatu","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","155","Vanuatu","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","236","Venezuela (Bolivarian Republic of)","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","236","Venezuela (Bolivarian Republic of)","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","237","Viet Nam","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","4","","Official data",""
"TM","Detailed trade matrix","68","France","237","Viet Nam","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","34","","Official data",""
"TM","Detailed trade matrix","68","France","243","Wallis and Futuna Islands","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","5","","Official data",""
"TM","Detailed trade matrix","68","France","243","Wallis and Futuna Islands","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","11","","Official data",""
"TM","Detailed trade matrix","68","France","249","Yemen","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","13","","Official data",""
"TM","Detailed trade matrix","68","France","2","Afghanistan","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","250","","Official data",""
"TM","Detailed trade matrix","68","France","3","Albania","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","283","","Official data",""
"TM","Detailed trade matrix","68","France","3","Albania","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","104","","Official data",""
"TM","Detailed trade matrix","68","France","7","Angola","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","1511","","Official data",""
"TM","Detailed trade matrix","68","France","7","Angola","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","253","","Official data",""
"TM","Detailed trade matrix","68","France","1","Armenia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","199","","Official data",""
"TM","Detailed trade matrix","68","France","22","Aruba","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","43","","Official data",""
"TM","Detailed trade matrix","68","France","11","Austria","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","1921","","Official data",""
"TM","Detailed trade matrix","68","France","11","Austria","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1977","","Official data",""
"TM","Detailed trade matrix","68","France","52","Azerbaijan","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","37","","Official data",""
"TM","Detailed trade matrix","68","France","12","Bahamas","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","13","Bahrain","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2916","","Official data",""
"TM","Detailed trade matrix","68","France","13","Bahrain","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","413","","Official data",""
"TM","Detailed trade matrix","68","France","16","Bangladesh","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","21","","Official data",""
"TM","Detailed trade matrix","68","France","57","Belarus","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","693","","Official data",""
"TM","Detailed trade matrix","68","France","57","Belarus","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","471","","Official data",""
"TM","Detailed trade matrix","68","France","255","Belgium","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","53893","","Official data",""
"TM","Detailed trade matrix","68","France","255","Belgium","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","44308","","Official data",""
"TM","Detailed trade matrix","68","France","53","Benin","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","27596","","Official data",""
"TM","Detailed trade matrix","68","France","53","Benin","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","19769","","Official data",""
"TM","Detailed trade matrix","68","France","80","Bosnia and Herzegovina","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","126","","Official data",""
"TM","Detailed trade matrix","68","France","27","Bulgaria","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","3458","","Official data",""
"TM","Detailed trade matrix","68","France","27","Bulgaria","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","7402","","Official data",""
"TM","Detailed trade matrix","68","France","233","Burkina Faso","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","14","","Official data",""
"TM","Detailed trade matrix","68","France","233","Burkina Faso","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","9","","Official data",""
"TM","Detailed trade matrix","68","France","35","Cabo Verde","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","251","","Official data",""
"TM","Detailed trade matrix","68","France","32","Cameroon","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","521","","Official data",""
"TM","Detailed trade matrix","68","France","32","Cameroon","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","104","","Official data",""
"TM","Detailed trade matrix","68","France","33","Canada","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2","","Official data",""
"TM","Detailed trade matrix","68","France","33","Canada","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","145","","Official data",""
"TM","Detailed trade matrix","68","France","37","Central African Republic","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","211","","Official data",""
"TM","Detailed trade matrix","68","France","39","Chad","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","334","","Official data",""
"TM","Detailed trade matrix","68","France","39","Chad","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","85","","Official data",""
"TM","Detailed trade matrix","68","France","96","China, Hong Kong SAR","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","13647","","Official data",""
"TM","Detailed trade matrix","68","France","96","China, Hong Kong SAR","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","21397","","Official data",""
"TM","Detailed trade matrix","68","France","128","China, Macao SAR","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","82","","Official data",""
"TM","Detailed trade matrix","68","France","41","China, mainland","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","8182","","Official data",""
"TM","Detailed trade matrix","68","France","41","China, mainland","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1210","","Official data",""
"TM","Detailed trade matrix","68","France","45","Comoros","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2065","","Official data",""
"TM","Detailed trade matrix","68","France","45","Comoros","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1037","","Official data",""
"TM","Detailed trade matrix","68","France","46","Congo","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","6572","","Official data",""
"TM","Detailed trade matrix","68","France","46","Congo","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","3281","","Official data",""
"TM","Detailed trade matrix","68","France","107","Côte d'Ivoire","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","104","","Official data",""
"TM","Detailed trade matrix","68","France","107","Côte d'Ivoire","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","916","","Official data",""
"TM","Detailed trade matrix","68","France","98","Croatia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","26","","Official data",""
"TM","Detailed trade matrix","68","France","98","Croatia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","208","","Official data",""
"TM","Detailed trade matrix","68","France","50","Cyprus","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","385","","Official data",""
"TM","Detailed trade matrix","68","France","50","Cyprus","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","263","","Official data",""
"TM","Detailed trade matrix","68","France","167","Czechia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","3446","","Official data",""
"TM","Detailed trade matrix","68","France","167","Czechia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","2522","","Official data",""
"TM","Detailed trade matrix","68","France","250","Democratic Republic of the Congo","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","64","","Official data",""
"TM","Detailed trade matrix","68","France","250","Democratic Republic of the Congo","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","3073","","Official data",""
"TM","Detailed trade matrix","68","France","54","Denmark","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","12082","","Official data",""
"TM","Detailed trade matrix","68","France","54","Denmark","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","13143","","Official data",""
"TM","Detailed trade matrix","68","France","72","Djibouti","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","22","","Official data",""
"TM","Detailed trade matrix","68","France","72","Djibouti","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","619","","Official data",""
"TM","Detailed trade matrix","68","France","56","Dominican Republic","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","59","Egypt","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","9438","","Official data",""
"TM","Detailed trade matrix","68","France","61","Equatorial Guinea","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","1149","","Official data",""
"TM","Detailed trade matrix","68","France","61","Equatorial Guinea","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","612","","Official data",""
"TM","Detailed trade matrix","68","France","63","Estonia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","631","","Official data",""
"TM","Detailed trade matrix","68","France","63","Estonia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","196","","Official data",""
"TM","Detailed trade matrix","68","France","238","Ethiopia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","68","","Official data",""
"TM","Detailed trade matrix","68","France","67","Finland","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","686","","Official data",""
"TM","Detailed trade matrix","68","France","67","Finland","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","408","","Official data",""
"TM","Detailed trade matrix","68","France","68","France","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","380","","Official data",""
"TM","Detailed trade matrix","68","France","68","France","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","253","","Official data",""
"TM","Detailed trade matrix","68","France","70","French Polynesia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","498","","Official data",""
"TM","Detailed trade matrix","68","France","70","French Polynesia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1045","","Official data",""
"TM","Detailed trade matrix","68","France","74","Gabon","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","5357","","Official data",""
"TM","Detailed trade matrix","68","France","74","Gabon","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","2580","","Official data",""
"TM","Detailed trade matrix","68","France","73","Georgia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","64","","Official data",""
"TM","Detailed trade matrix","68","France","73","Georgia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1312","","Official data",""
"TM","Detailed trade matrix","68","France","79","Germany","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","64244","","Official data",""
"TM","Detailed trade matrix","68","France","79","Germany","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","63571","","Official data",""
"TM","Detailed trade matrix","68","France","81","Ghana","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","1115","","Official data",""
"TM","Detailed trade matrix","68","France","81","Ghana","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","310","","Official data",""
"TM","Detailed trade matrix","68","France","84","Greece","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","1423","","Official data",""
"TM","Detailed trade matrix","68","France","84","Greece","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","258","","Official data",""
"TM","Detailed trade matrix","68","France","90","Guinea","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","632","","Official data",""
"TM","Detailed trade matrix","68","France","90","Guinea","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1580","","Official data",""
"TM","Detailed trade matrix","68","France","93","Haiti","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","93","Haiti","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","862","","Official data",""
"TM","Detailed trade matrix","68","France","97","Hungary","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","384","","Official data",""
"TM","Detailed trade matrix","68","France","97","Hungary","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","511","","Official data",""
"TM","Detailed trade matrix","68","France","101","Indonesia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","3","","Official data",""
"TM","Detailed trade matrix","68","France","103","Iraq","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","860","","Official data","Kurdistan region is excluded"
"TM","Detailed trade matrix","68","France","104","Ireland","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","1243","","Official data",""
"TM","Detailed trade matrix","68","France","104","Ireland","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","758","","Official data",""
"TM","Detailed trade matrix","68","France","106","Italy","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","6422","","Official data",""
"TM","Detailed trade matrix","68","France","106","Italy","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","4185","","Official data",""
"TM","Detailed trade matrix","68","France","110","Japan","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","2219","","Official data",""
"TM","Detailed trade matrix","68","France","110","Japan","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","450","","Official data",""
"TM","Detailed trade matrix","68","France","112","Jordan","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","12506","","Official data",""
"TM","Detailed trade matrix","68","France","112","Jordan","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","2015","","Official data",""
"TM","Detailed trade matrix","68","France","108","Kazakhstan","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","419","","Official data",""
"TM","Detailed trade matrix","68","France","118","Kuwait","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","6928","","Official data",""
"TM","Detailed trade matrix","68","France","118","Kuwait","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","2960","","Official data",""
"TM","Detailed trade matrix","68","France","120","Lao People's Democratic Republic","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","21","","Official data",""
"TM","Detailed trade matrix","68","France","119","Latvia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","1682","","Official data",""
